SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;@PointsTeamASet1;@PointsTeamBSet1;@PointsTeamASet2;@PointsTeamBSet2;@DurationSet1;@DurationSet2;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;total_A;total_B;Team1;Team2
19;3;2;30;0;0;4;5;21.0;18.0;21.0;11.0;1199.0;922.0;27.7;0.0;14.3;0.0;28.1;24.0;0;2;0;Liliana/Paula;Ittlinger/Borger
25;5;5;40;4;4;4;2;21.0;18.0;21.0;11.0;1199.0;922.0;27.7;0.0;14.3;0.0;28.1;17.0;1;2;0;Ittlinger/Borger;Liliana/Paula
32;5;4;52;4;14;29;1;18.0;21.0;21.0;15.0;1062.0;1184.0;27.5;0.1;16.3;0.1;30.2;24.0;1;2;1;Tina/Anastasija;Paulikiene/Raupelyte
30;9;1;47;4;13;28;2;18.0;21.0;21.0;15.0;1062.0;1184.0;27.5;0.1;16.3;0.1;30.2;25.0;0;2;1;Paulikiene/Raupelyte;Tina/Anastasija
22;4;3;41;6;9;27;0;21.0;16.0;21.0;11.0;1196.0;986.0;28.4;0.1;15.0;0.1;32.0;10.0;1;2;0;Bansley/Bukovec;Ittlinger/Borger
17;9;0;28;1;4;18;3;21.0;16.0;21.0;11.0;1196.0;986.0;28.4;0.1;15.0;0.1;32.0;16.0;0;2;0;Ittlinger/Borger;Bansley/Bukovec
28;4;2;43;1;3;25;3;21.0;14.0;17.0;21.0;1018.0;984.0;29.5;0.0;17.1;0.0;33.1;20.0;0;2;1;Ittlinger/Borger;Paulikiene/Raupelyte
36;11;4;54;3;11;24;2;21.0;14.0;17.0;21.0;1018.0;984.0;29.5;0.0;17.1;0.0;33.1;27.0;1;2;1;Paulikiene/Raupelyte;Ittlinger/Borger
20;7;3;36;3;10;14;5;21.0;18.0;21.0;17.0;940.0;1064.0;28.5;0.0;11.7;0.0;27.7;13.0;0;2;0;Bansley/Bukovec;Tina/Anastasija
23;8;5;41;1;9;10;3;21.0;18.0;21.0;17.0;940.0;1064.0;28.5;0.0;11.7;0.0;27.7;12.0;1;2;0;Tina/Anastasija;Bansley/Bukovec
34;3;2;56;7;18;28;0;19.0;21.0;22.0;20.0;1184.0;1166.0;29.0;0.1;16.0;0.1;29.5;23.0;1;2;1;Pedro Solberg/Guto;Métral/Jordan
42;7;0;50;4;16;29;2;19.0;21.0;22.0;20.0;1184.0;1166.0;29.0;0.1;16.0;0.1;29.5;29.0;0;2;1;Métral/Jordan;Pedro Solberg/Guto
21;6;2;41;4;13;13;3;14.0;21.0;18.0;21.0;1147.0;1158.0;29.0;0.1;16.0;0.1;29.5;12.0;1;0;2;Schachter/Dearing;Kantor/Zdybek
20;8;3;33;0;4;11;1;14.0;21.0;18.0;21.0;1147.0;1158.0;29.0;0.1;16.0;0.1;29.5;6.0;0;0;2;Kantor/Zdybek;Schachter/Dearing
24;6;4;35;2;5;16;3;21.0;17.0;21.0;16.0;1011.0;1061.0;29.0;0.1;16.0;0.1;29.5;16.0;0;2;0;Samoilovs/Samoilovs M.;Crabb Tr./Brunner
22;2;3;40;4;13;12;4;21.0;17.0;21.0;16.0;1011.0;1061.0;29.0;0.1;16.0;0.1;29.5;17.0;1;2;0;Crabb Tr./Brunner;Samoilovs/Samoilovs M.
19;6;1;34;1;8;8;4;21.0;18.0;21.0;15.0;1136.0;1127.0;29.0;0.1;16.0;0.1;29.5;18.0;0;2;0;Pristauz/Seidl, R.;Herrera/Gavira
24;7;4;41;3;7;12;1;21.0;18.0;21.0;15.0;1136.0;1127.0;29.0;0.1;16.0;0.1;29.5;16.0;1;2;0;Herrera/Gavira;Pristauz/Seidl, R.
33;3;2;55;5;12;27;2;21.0;23.0;21.0;17.0;1326.0;1157.0;29.0;0.2;14.9;0.2;29.2;11.0;1;1;2;Capogrosso N./Capogrosso T.;Evandro/Arthur Lanci
39;9;2;55;6;23;26;2;21.0;23.0;21.0;17.0;1326.0;1157.0;29.0;0.2;14.9;0.2;29.2;22.0;0;1;2;Evandro/Arthur Lanci;Capogrosso N./Capogrosso T.
20;4;2;35;3;5;12;4;21.0;23.0;13.0;21.0;1254.0;1059.0;29.0;0.2;14.9;0.2;29.2;21.0;0;0;2;Hörl/Horst;Schalk/Bourne
23;5;6;43;4;8;15;1;21.0;23.0;13.0;21.0;1254.0;1059.0;29.0;0.2;14.9;0.2;29.2;15.0;1;0;2;Schalk/Bourne;Hörl/Horst
26;3;0;44;8;30;19;1;24.0;22.0;21.0;18.0;1505.0;1336.0;29.1;0.0;12.2;0.0;27.4;16.0;1;2;0;George/Andre;Krattiger/Breer
25;6;2;41;6;18;24;0;24.0;22.0;21.0;18.0;1505.0;1336.0;29.1;0.0;12.2;0.0;27.4;11.0;0;2;0;Krattiger/Breer;George/Andre
31;4;1;52;9;19;20;2;16.0;21.0;21.0;17.0;1408.0;1251.0;29.1;0.0;12.2;0.0;27.4;13.0;1;1;2;Stankevicius/Knasas;Mol, H./Berntsen
30;4;2;49;5;24;17;1;16.0;21.0;21.0;17.0;1408.0;1251.0;29.1;0.0;12.2;0.0;27.4;17.0;0;1;2;Mol, H./Berntsen;Stankevicius/Knasas
24;7;1;35;1;7;12;0;21.0;19.0;21.0;15.0;1180.0;1107.0;29.1;0.0;12.2;0.0;27.4;16.0;0;2;0;Varenhorst/Luini;Evans/Budinger
24;5;1;41;4;12;11;1;21.0;19.0;21.0;15.0;1180.0;1107.0;29.1;0.0;12.2;0.0;27.4;17.0;1;2;0;Evans/Budinger;Varenhorst/Luini
18;2;3;41;8;16;17;1;12.0;21.0;19.0;21.0;895.0;1179.0;29.1;0.0;12.2;0.0;27.4;12.0;1;0;2;Carracher/Nicolaidis;Popov/Reznik
20;7;1;32;5;8;14;3;12.0;21.0;19.0;21.0;895.0;1179.0;29.1;0.0;12.2;0.0;27.4;14.0;0;0;2;Popov/Reznik;Carracher/Nicolaidis
39;7;6;61;4;10;18;3;21.0;23.0;32.0;30.0;1430.0;1999.0;29.0;0.2;14.9;0.2;29.2;32.0;0;2;1;Vitor Felipe/Renato;Diaz/Alayo
43;8;3;68;8;19;19;6;21.0;23.0;32.0;30.0;1430.0;1999.0;29.0;0.2;14.9;0.2;29.2;22.0;1;2;1;Diaz/Alayo;Vitor Felipe/Renato
21;8;3;42;4;6;13;3;21.0;17.0;21.0;16.0;1484.0;1019.0;29.0;0.2;14.9;0.2;29.2;10.0;1;2;0;Bello, Ja./Bello, Jo.;Nõlvak/Tiisaar
12;6;3;33;7;15;13;3;21.0;17.0;21.0;16.0;1484.0;1019.0;29.0;0.2;14.9;0.2;29.2;13.0;0;2;0;Nõlvak/Tiisaar;Bello, Ja./Bello, Jo.
27;7;3;46;3;7;16;5;17.0;21.0;21.0;18.0;972.0;1191.0;27.4;0.0;10.5;0.0;17.3;28.0;0;1;2;Pedro Solberg/Guto;Schachter/Dearing
35;10;5;54;1;6;20;3;17.0;21.0;21.0;18.0;972.0;1191.0;27.4;0.0;10.5;0.0;17.3;21.0;1;1;2;Schachter/Dearing;Pedro Solberg/Guto
38;9;2;55;4;11;26;1;22.0;20.0;15.0;21.0;1176.0;1094.0;27.2;0.0;9.8;0.0;16.9;17.0;1;1;2;Kantor/Zdybek;Métral/Jordan
28;3;1;48;6;15;22;2;22.0;20.0;15.0;21.0;1176.0;1094.0;27.2;0.0;9.8;0.0;16.9;26.0;0;1;2;Métral/Jordan;Kantor/Zdybek
37;10;2;62;6;14;35;2;17.0;21.0;28.0;26.0;1001.0;1690.0;27.2;0.0;9.8;0.0;16.9;18.0;1;1;2;Pristauz/Seidl, R.;Samoilovs/Samoilovs M.
37;12;3;58;2;11;24;1;17.0;21.0;28.0;26.0;1001.0;1690.0;27.2;0.0;9.8;0.0;16.9;29.0;0;1;2;Samoilovs/Samoilovs M.;Pristauz/Seidl, R.
16;8;2;36;2;8;8;11;21.0;18.0;21.0;18.0;1102.0;1288.0;27.2;0.0;9.8;0.0;16.9;15.0;0;2;0;Hörl/Horst;Evandro/Arthur Lanci
20;10;11;42;1;4;9;2;21.0;18.0;21.0;18.0;1102.0;1288.0;27.2;0.0;9.8;0.0;16.9;12.0;1;2;0;Evandro/Arthur Lanci;Hörl/Horst
21;6;2;41;6;10;15;0;21.0;11.0;21.0;12.0;926.0;1038.0;27.5;0.0;10.4;0.0;19.8;6.0;1;2;0;George/Andre;Stankevicius/Knasas
9;6;0;24;6;10;8;1;21.0;11.0;21.0;12.0;926.0;1038.0;27.5;0.0;10.4;0.0;19.8;15.0;0;2;0;Stankevicius/Knasas;George/Andre
29;7;1;57;5;6;2;1;19.0;21.0;21.0;17.0;1194.0;1098.0;27.2;0.0;9.8;0.0;16.9;32.0;1;1;2;Mol, H./Berntsen;Krattiger/Breer
33;12;1;59;10;10;0;1;19.0;21.0;21.0;17.0;1194.0;1098.0;27.2;0.0;9.8;0.0;16.9;29.0;0;1;2;Krattiger/Breer;Mol, H./Berntsen
25;3;0;40;4;4;2;3;21.0;18.0;21.0;15.0;1071.0;1115.0;27.4;0.0;10.5;0.0;17.3;25.0;1;2;0;Varenhorst/Luini;Popov/Reznik
21;7;3;35;2;2;4;0;21.0;18.0;21.0;15.0;1071.0;1115.0;27.4;0.0;10.5;0.0;17.3;21.0;0;2;0;Popov/Reznik;Varenhorst/Luini
33;4;3;56;4;17;17;1;23.0;21.0;20.0;22.0;1159.0;1227.0;27.4;0.0;10.5;0.0;17.3;24.0;0;1;2;Diaz/Alayo;Bello, Ja./Bello, Jo.
39;9;1;58;8;13;21;3;23.0;21.0;20.0;22.0;1159.0;1227.0;27.4;0.0;10.5;0.0;17.3;25.0;1;1;2;Bello, Ja./Bello, Jo.;Diaz/Alayo
31;10;4;51;3;12;23;0;21.0;19.0;14.0;21.0;1106.0;1113.0;27.4;0.0;10.5;0.0;17.3;19.0;1;2;1;Vitor Felipe/Renato;Nõlvak/Tiisaar
29;7;0;52;7;18;24;4;21.0;19.0;14.0;21.0;1106.0;1113.0;27.4;0.0;10.5;0.0;17.3;19.0;0;2;1;Nõlvak/Tiisaar;Vitor Felipe/Renato
33;8;3;55;6;23;18;3;21.0;16.0;26.0;28.0;1139.0;1670.0;30.3;0.0;18.6;0.0;35.3;25.0;0;2;1;Pristauz/Seidl, R.;Mol, H./Berntsen
43;6;3;62;4;16;24;3;21.0;16.0;26.0;28.0;1139.0;1670.0;30.3;0.0;18.6;0.0;35.3;24.0;1;2;1;Mol, H./Berntsen;Pristauz/Seidl, R.
26;5;2;41;4;16;13;1;16.0;21.0;18.0;21.0;1132.0;1265.0;30.3;0.0;18.6;0.0;35.3;17.0;1;0;2;Vitor Felipe/Renato;Kantor/Zdybek
25;7;1;35;0;6;14;2;16.0;21.0;18.0;21.0;1132.0;1265.0;30.3;0.0;18.6;0.0;35.3;12.0;0;0;2;Kantor/Zdybek;Vitor Felipe/Renato
22;2;4;40;4;4;1;3;18.0;21.0;22.0;24.0;1159.0;1499.0;29.4;0.1;20.4;0.1;36.7;21.0;0;0;2;Herrera/Gavira;Mol, H./Berntsen
26;7;3;45;4;5;2;4;18.0;21.0;22.0;24.0;1159.0;1499.0;29.4;0.1;20.4;0.1;36.7;26.0;1;0;2;Mol, H./Berntsen;Herrera/Gavira
17;4;0;34;7;14;17;3;16.0;21.0;16.0;21.0;1007.0;1442.0;29.4;0.1;20.4;0.1;36.7;17.0;0;0;2;Pedro Solberg/Guto;Evans/Budinger
25;6;4;40;4;9;16;0;16.0;21.0;16.0;21.0;1007.0;1442.0;29.4;0.1;20.4;0.1;36.7;13.0;1;0;2;Evans/Budinger;Pedro Solberg/Guto
36;7;0;52;7;8;2;6;21.0;16.0;21.0;23.0;1162.0;1424.0;29.8;0.1;19.6;0.1;36.4;34.0;0;1;2;Stankevicius/Knasas;Schalk/Bourne
29;3;6;55;5;6;2;0;21.0;16.0;21.0;23.0;1162.0;1424.0;29.8;0.1;19.6;0.1;36.4;28.0;1;1;2;Schalk/Bourne;Stankevicius/Knasas
15;7;0;28;0;4;14;7;21.0;15.0;21.0;11.0;1113.0;956.0;29.8;0.1;19.6;0.1;36.4;5.0;0;2;0;Carracher/Nicolaidis;Evandro/Arthur Lanci
18;6;8;40;3;11;14;0;21.0;15.0;21.0;11.0;1113.0;956.0;29.8;0.1;19.6;0.1;36.4;15.0;1;2;0;Evandro/Arthur Lanci;Carracher/Nicolaidis
35;2;1;57;6;20;23;0;21.0;10.0;16.0;21.0;1011.0;1241.0;29.8;0.1;19.6;0.1;36.4;25.0;0;1;2;George/Andre;Varenhorst/Luini
39;5;0;51;3;12;26;1;21.0;10.0;16.0;21.0;1011.0;1241.0;29.8;0.1;19.6;0.1;36.4;25.0;1;1;2;Varenhorst/Luini;George/Andre
40;10;1;53;5;13;24;0;14.0;21.0;24.0;22.0;933.0;1315.0;29.8;0.1;19.6;0.1;36.4;21.0;1;2;1;Bello, Ja./Bello, Jo.;Crabb Tr./Brunner
35;3;0;56;5;26;23;1;14.0;21.0;24.0;22.0;933.0;1315.0;29.8;0.1;19.6;0.1;36.4;27.0;0;2;1;Crabb Tr./Brunner;Bello, Ja./Bello, Jo.
28;2;0;37;0;3;18;2;21.0;16.0;22.0;20.0;1111.0;1222.0;29.4;0.1;20.4;0.1;36.7;22.0;0;2;0;Capogrosso N./Capogrosso T.;Diaz/Alayo
33;3;2;42;2;9;18;0;21.0;16.0;22.0;20.0;1111.0;1222.0;29.4;0.1;20.4;0.1;36.7;16.0;1;2;0;Diaz/Alayo;Capogrosso N./Capogrosso T.
33;10;1;47;2;5;16;3;15.0;21.0;21.0;15.0;1139.0;1038.0;29.4;0.1;20.4;0.1;36.7;20.0;0;2;1;Vitor Felipe/Renato;Schachter/Dearing
26;10;3;52;5;13;12;1;15.0;21.0;21.0;15.0;1139.0;1038.0;29.4;0.1;20.4;0.1;36.7;22.0;1;2;1;Schachter/Dearing;Vitor Felipe/Renato
18;7;2;27;1;1;1;5;15.0;21.0;12.0;21.0;878.0;952.0;27.0;0.0;13.3;0.0;24.5;18.0;0;0;2;Mol, H./Berntsen;Evans/Budinger
18;3;5;42;5;7;2;2;15.0;21.0;12.0;21.0;878.0;952.0;27.0;0.0;13.3;0.0;24.5;16.0;1;0;2;Evans/Budinger;Mol, H./Berntsen
30;9;5;50;5;16;14;2;17.0;21.0;21.0;14.0;1124.0;973.0;27.3;0.0;15.1;0.0;24.8;22.0;1;1;2;Evandro/Arthur Lanci;Schalk/Bourne
22;7;3;48;4;9;11;3;17.0;21.0;21.0;14.0;1124.0;973.0;27.3;0.0;15.1;0.0;24.8;11.0;0;1;2;Schalk/Bourne;Evandro/Arthur Lanci
27;3;3;44;5;5;6;3;21.0;23.0;21.0;23.0;1306.0;1230.0;27.3;0.0;15.1;0.0;24.8;26.0;1;0;2;Bello, Ja./Bello, Jo.;Varenhorst/Luini
26;3;3;44;5;5;8;3;21.0;23.0;21.0;23.0;1306.0;1230.0;27.3;0.0;15.1;0.0;24.8;26.0;0;0;2;Varenhorst/Luini;Bello, Ja./Bello, Jo.
14;3;0;22;0;5;8;3;21.0;12.0;21.0;10.0;996.0;860.0;27.0;0.0;13.3;0.0;24.5;7.0;0;2;0;Schachter/Dearing;Diaz/Alayo
24;8;3;42;7;15;9;0;21.0;12.0;21.0;10.0;996.0;860.0;27.0;0.0;13.3;0.0;24.5;15.0;1;2;0;Diaz/Alayo;Schachter/Dearing
29;5;7;50;2;8;17;3;16.0;21.0;21.0;14.0;1134.0;1025.0;29.0;0.2;15.8;0.2;32.0;20.0;1;1;2;Evandro/Arthur Lanci;Evans/Budinger
27;6;3;44;1;10;14;7;16.0;21.0;21.0;14.0;1134.0;1025.0;29.0;0.2;15.8;0.2;32.0;19.0;0;1;2;Evans/Budinger;Evandro/Arthur Lanci
23;5;4;41;5;13;19;1;18.0;21.0;15.0;21.0;1101.0;1161.0;29.2;0.1;17.0;0.1;32.8;14.0;1;0;2;Diaz/Alayo;Bello, Ja./Bello, Jo.
19;6;1;34;3;9;16;4;18.0;21.0;15.0;21.0;1101.0;1161.0;29.2;0.1;17.0;0.1;32.8;9.0;0;0;2;Bello, Ja./Bello, Jo.;Diaz/Alayo
36;9;1;56;5;15;30;1;24.0;26.0;21.0;15.0;1422.0;1123.0;29.3;0.0;15.8;0.0;31.0;23.0;1;1;2;Bello, Ja./Bello, Jo.;Evans/Budinger
41;8;1;58;3;19;30;1;24.0;26.0;21.0;15.0;1422.0;1123.0;29.3;0.0;15.8;0.0;31.0;18.0;0;1;2;Evans/Budinger;Bello, Ja./Bello, Jo.
18;4;9;41;3;9;11;5;21.0;15.0;21.0;18.0;1037.0;1303.0;27.8;0.0;9.9;0.0;19.4;12.0;1;2;0;Evandro/Arthur Lanci;Diaz/Alayo
17;10;6;34;4;9;5;7;21.0;15.0;21.0;18.0;1037.0;1303.0;27.8;0.0;9.9;0.0;19.4;14.0;0;2;0;Diaz/Alayo;Evandro/Arthur Lanci
31;4;4;56;1;7;32;2;20.0;22.0;21.0;17.0;1198.0;1084.0;26.0;0.0;19.8;0.0;24.5;20.0;1;2;1;Agatha/Rebecca;Hollas, H./Remmelg
31;13;2;49;9;18;24;4;20.0;22.0;21.0;17.0;1198.0;1084.0;26.0;0.0;19.8;0.0;24.5;19.0;0;2;1;Hollas, H./Remmelg;Agatha/Rebecca
31;7;4;54;2;2;3;5;11.0;21.0;21.0;16.0;1017.0;1128.0;26.0;0.0;19.8;0.0;24.5;29.0;1;1;2;Bansley/Bukovec;Naraphornrapat/Worapeerachayakorn
22;7;5;45;3;3;3;4;11.0;21.0;21.0;16.0;1017.0;1128.0;26.0;0.0;19.8;0.0;24.5;22.0;0;1;2;Naraphornrapat/Worapeerachayakorn;Bansley/Bukovec
28;4;5;44;0;6;26;5;21.0;16.0;18.0;21.0;1112.0;1129.0;26.0;0.0;19.8;0.0;24.5;13.0;0;2;1;Andressa/Thainara;Xue/X. Y. Xia
37;4;5;52;2;9;28;5;21.0;16.0;18.0;21.0;1112.0;1129.0;26.0;0.0;19.8;0.0;24.5;18.0;1;2;1;Xue/X. Y. Xia;Andressa/Thainara
49;9;5;81;10;16;47;5;22.0;20.0;21.0;18.0;1365.0;1146.0;26.0;0.0;19.8;0.0;24.5;20.0;0;2;0;Liliana/Paula;Álvarez M/Moreno
27;7;2;56;8;8;3;6;20.0;22.0;21.0;18.0;1204.0;1202.0;26.2;0.0;19.6;0.0;25.2;27.0;1;2;1;Ludwig/Lippmann;Navas/Gonzalez
27;8;6;53;1;1;3;2;20.0;22.0;21.0;18.0;1204.0;1202.0;26.2;0.0;19.6;0.0;25.2;27.0;0;2;1;Navas/Gonzalez;Ludwig/Lippmann
27;2;5;41;3;10;16;3;16.0;21.0;17.0;21.0;1214.0;1169.0;26.2;0.0;19.6;0.0;25.2;18.0;1;0;2;Elize Maia/Thamela;Hermannova/Stochlova
26;0;3;34;0;4;21;5;16.0;21.0;17.0;21.0;1214.0;1169.0;26.2;0.0;19.6;0.0;25.2;17.0;0;0;2;Hermannova/Stochlova;Elize Maia/Thamela
32;3;2;44;2;6;36;2;18.0;21.0;22.0;24.0;1182.0;1273.0;26.2;0.0;19.6;0.0;25.2;18.0;1;0;2;Taiana Lima/Talita;Pavan/McBain
27;3;2;41;5;12;30;2;18.0;21.0;22.0;24.0;1182.0;1273.0;26.2;0.0;19.6;0.0;25.2;13.0;0;0;2;Pavan/McBain;Taiana Lima/Talita
19;1;1;31;2;5;15;4;13.0;21.0;17.0;21.0;1062.0;1301.0;26.2;0.0;19.6;0.0;25.2;20.0;0;0;2;Ahtiainen/Lahti;Anouk/Mäder
26;3;4;41;7;13;15;1;13.0;21.0;17.0;21.0;1062.0;1301.0;26.2;0.0;19.6;0.0;25.2;14.0;1;0;2;Anouk/Mäder;Ahtiainen/Lahti
38;3;1;57;7;28;33;4;21.0;16.0;15.0;21.0;1149.0;1086.0;26.4;0.0;18.4;0.0;24.5;18.0;1;1;2;Hegeile/Vitoria;Ittlinger/Borger
40;6;4;52;1;13;39;1;21.0;16.0;15.0;21.0;1149.0;1086.0;26.4;0.0;18.4;0.0;24.5;20.0;0;1;2;Ittlinger/Borger;Hegeile/Vitoria
27;6;2;39;3;3;2;0;17.0;21.0;18.0;21.0;1133.0;1343.0;26.4;0.0;18.4;0.0;24.5;27.0;1;0;2;Klinger D./Klinger R.;Esmée/Zoé
27;5;0;38;1;1;2;2;17.0;21.0;18.0;21.0;1133.0;1343.0;26.4;0.0;18.4;0.0;24.5;26.0;0;0;2;Esmée/Zoé;Klinger D./Klinger R.
36;5;2;55;2;17;36;0;21.0;23.0;21.0;18.0;1294.0;1170.0;26.4;0.0;18.4;0.0;24.5;23.0;1;2;1;Tainá/Victoria;Akiko/Ishii
38;8;0;52;1;6;45;2;21.0;23.0;21.0;18.0;1294.0;1170.0;26.4;0.0;18.4;0.0;24.5;20.0;0;2;1;Akiko/Ishii;Tainá/Victoria
25;4;0;36;1;7;25;1;18.0;21.0;17.0;21.0;1182.0;1087.0;25.5;0.2;20.2;0.2;32.8;15.0;0;0;2;Agatha/Rebecca;Bansley/Bukovec
25;6;1;41;4;10;22;0;18.0;21.0;17.0;21.0;1182.0;1087.0;25.5;0.2;20.2;0.2;32.8;15.0;1;0;2;Bansley/Bukovec;Agatha/Rebecca
27;7;1;46;1;5;35;4;21.0;19.0;14.0;21.0;1165.0;1054.0;25.2;2.2;14.7;2.2;25.6;22.0;0;1;2;Hollas, H./Remmelg;Naraphornrapat/Worapeerachayakorn
33;9;4;53;3;10;33;1;21.0;19.0;14.0;21.0;1165.0;1054.0;25.2;2.2;14.7;2.2;25.6;17.0;1;1;2;Naraphornrapat/Worapeerachayakorn;Hollas, H./Remmelg
32;8;2;52;3;5;22;1;15.0;21.0;21.0;18.0;973.0;1083.0;25.5;0.2;20.2;0.2;32.8;26.0;1;2;1;Xue/X. Y. Xia;Álvarez M/Moreno
30;3;1;55;3;8;28;2;15.0;21.0;21.0;18.0;973.0;1083.0;25.5;0.2;20.2;0.2;32.8;25.0;0;2;1;Álvarez M/Moreno;Xue/X. Y. Xia
27;6;0;38;3;11;29;2;18.0;21.0;19.0;21.0;1151.0;1314.0;25.2;2.2;14.7;2.2;25.6;13.0;0;0;2;Andressa/Thainara;Liliana/Paula
28;2;2;41;4;12;27;0;18.0;21.0;19.0;21.0;1151.0;1314.0;25.2;2.2;14.7;2.2;25.6;17.0;1;0;2;Liliana/Paula;Andressa/Thainara
27;5;1;40;1;6;32;8;21.0;9.0;20.0;22.0;775.0;1213.0;25.5;0.2;20.2;0.2;32.8;15.0;0;2;1;Elize Maia/Thamela;Ludwig/Lippmann
33;8;8;56;1;14;25;1;21.0;9.0;20.0;22.0;775.0;1213.0;25.5;0.2;20.2;0.2;32.8;15.0;1;2;1;Ludwig/Lippmann;Elize Maia/Thamela
34;3;4;48;5;11;27;1;21.0;12.0;17.0;21.0;920.0;1094.0;24.7;1.1;16.3;1.1;21.2;23.0;1;1;2;Hermannova/Stochlova;Navas/Gonzalez
30;1;1;44;5;10;28;3;21.0;12.0;17.0;21.0;920.0;1094.0;24.7;1.1;16.3;1.1;21.2;22.0;0;1;2;Navas/Gonzalez;Hermannova/Stochlova
24;6;5;47;4;9;20;5;29.0;31.0;17.0;21.0;1697.0;1174.0;25.5;0.2;20.2;0.2;32.8;19.0;0;0;2;Taiana Lima/Talita;Anouk/Mäder
33;6;5;51;4;9;22;5;29.0;31.0;17.0;21.0;1697.0;1174.0;25.5;0.2;20.2;0.2;32.8;16.0;1;0;2;Anouk/Mäder;Taiana Lima/Talita
31;3;1;42;2;11;37;5;11.0;21.0;22.0;20.0;936.0;1311.0;24.7;1.1;16.3;1.1;21.2;24.0;0;1;2;Pavan/McBain;Ahtiainen/Lahti
36;7;5;57;3;4;43;1;11.0;21.0;22.0;20.0;936.0;1311.0;24.7;1.1;16.3;1.1;21.2;19.0;1;1;2;Ahtiainen/Lahti;Pavan/McBain
33;2;2;40;1;6;29;2;21.0;10.0;17.0;21.0;870.0;1171.0;25.2;2.2;14.7;2.2;25.6;26.0;0;2;1;Klinger D./Klinger R.;Hegeile/Vitoria
41;4;2;54;1;12;32;2;21.0;10.0;17.0;21.0;870.0;1171.0;25.2;2.2;14.7;2.2;25.6;16.0;1;2;1;Hegeile/Vitoria;Klinger D./Klinger R.
36;6;4;46;2;17;30;2;15.0;21.0;21.0;18.0;992.0;1190.0;24.7;1.1;16.3;1.1;21.2;21.0;0;1;2;Ittlinger/Borger;Esmée/Zoé
39;1;2;55;1;12;35;4;15.0;21.0;21.0;18.0;992.0;1190.0;24.7;1.1;16.3;1.1;21.2;18.0;1;1;2;Esmée/Zoé;Ittlinger/Borger
27;4;2;41;1;7;18;1;21.0;18.0;21.0;14.0;1048.0;916.0;25.2;2.2;14.7;2.2;25.6;17.0;1;2;0;Tainá/Victoria;Placette/Richard
21;5;1;33;2;4;19;2;21.0;18.0;21.0;14.0;1048.0;916.0;25.2;2.2;14.7;2.2;25.6;13.0;0;2;0;Placette/Richard;Tainá/Victoria
31;3;4;49;3;3;2;4;21.0;12.0;17.0;21.0;1000.0;1167.0;24.7;1.1;16.3;1.1;21.2;30.0;1;1;2;Vieira/Chamereau;Akiko/Ishii
35;5;4;54;1;1;4;4;21.0;12.0;17.0;21.0;1000.0;1167.0;24.7;1.1;16.3;1.1;21.2;34.0;0;1;2;Akiko/Ishii;Vieira/Chamereau
19;3;1;30;0;9;18;4;16.0;21.0;12.0;21.0;1076.0;1125.0;25.6;0.0;18.9;0.0;24.1;11.0;0;0;2;Ahtiainen/Lahti;Vieira/Chamereau
22;2;4;40;7;10;28;1;16.0;21.0;12.0;21.0;1076.0;1125.0;25.6;0.0;18.9;0.0;24.1;8.0;1;0;2;Vieira/Chamereau;Ahtiainen/Lahti
21;3;4;37;4;14;9;6;23.0;21.0;21.0;16.0;1256.0;1028.0;25.6;0.0;18.9;0.0;24.1;15.0;0;2;0;Hermannova/Stochlova;Esmée/Zoé
25;4;6;44;2;6;15;4;23.0;21.0;21.0;16.0;1256.0;1028.0;25.6;0.0;18.9;0.0;24.1;15.0;1;2;0;Esmée/Zoé;Hermannova/Stochlova
22;2;8;41;5;13;20;0;21.0;16.0;21.0;19.0;1139.0;1289.0;25.2;0.0;22.1;0.0;32.0;17.0;1;2;0;Bansley/Bukovec;Vieira/Chamereau
27;4;0;36;1;7;19;8;21.0;16.0;21.0;19.0;1139.0;1289.0;25.2;0.0;22.1;0.0;32.0;14.0;0;2;0;Vieira/Chamereau;Bansley/Bukovec
31;2;2;41;0;10;34;1;18.0;21.0;18.0;21.0;1181.0;1157.0;25.2;0.0;22.1;0.0;32.0;14.0;1;0;2;Taiana Lima/Talita;Placette/Richard
25;6;1;37;2;10;31;2;18.0;21.0;18.0;21.0;1181.0;1157.0;25.2;0.0;22.1;0.0;32.0;12.0;0;0;2;Placette/Richard;Taiana Lima/Talita
32;5;1;48;1;6;23;3;21.0;19.0;18.0;21.0;1138.0;1269.0;25.6;0.0;18.5;0.0;24.1;25.0;0;1;2;Elize Maia/Thamela;Anouk/Mäder
38;7;3;54;1;2;20;1;21.0;19.0;18.0;21.0;1138.0;1269.0;25.6;0.0;18.5;0.0;24.1;23.0;1;1;2;Anouk/Mäder;Elize Maia/Thamela
26;4;7;55;8;9;1;4;21.0;18.0;21.0;23.0;1135.0;1355.0;25.6;0.0;18.5;0.0;24.1;26.0;1;1;2;Ludwig/Lippmann;Naraphornrapat/Worapeerachayakorn
31;9;4;53;7;7;0;7;21.0;18.0;21.0;23.0;1135.0;1355.0;25.6;0.0;18.5;0.0;24.1;31.0;0;1;2;Naraphornrapat/Worapeerachayakorn;Ludwig/Lippmann
