Gender_x;Type;TournamentNo;SpikeFault;SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;SpikeTotal;@LocalDate;@LocalTime;FederationCode_y;FirstName;LastName;FirstName2;LastName2;@TeamAName;@TeamBName;NoPlayer1_team;NoPlayer2_team;@PointsTeamASet1;@PointsTeamBSet1;@PointsTeamASet2;@PointsTeamBSet2;@PointsTeamASet3;@PointsTeamBSet3;@DurationSet1;@DurationSet2;@DurationSet3;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;TeamDesignation;TeamNameFull
0;4;5022;5;23;1;0;41;5;5;0;1;34;2019-06-28;19:15:00;NOR;Christian Sandlie;Sørum;Anders Berntsen;Mol;Mol, A./Sørum, C.;Gonzalez/Reyes;143192.0;137127.0;21.0;10.0;21.0;14.0;;;900.0;1020.0;;20.3;0.0;11.2;0.0;24.1;17.0;1;A;Mol, A./Sørum, C.
0;4;5022;13;17;6;1;25;3;3;0;0;45;2019-06-28;19:15:00;CUB;Sergio Reynaldo;Gonzalez Bayard;Luis Enrique ;Reyes Rodriguez;Mol, A./Sørum, C.;Gonzalez/Reyes;148569.0;164066.0;21.0;10.0;21.0;14.0;;;900.0;1020.0;;20.3;0.0;11.2;0.0;24.1;23.0;0;B;Gonzalez/Reyes
0;4;5022;5;20;2;3;41;7;7;0;0;35;2019-06-28;20:30:00;BRA;Vitor;Gonçalves Felipe;Pedro;Solberg;Pedro Solberg/Vitor Felipe;Erdmann/Winter;116660.0;147930.0;21.0;18.0;21.0;16.0;;;1380.0;1260.0;;18.7;0.0;10.5;0.0;22.3;23.0;1;A;Pedro Solberg/Vitor Felipe
0;4;5022;9;27;7;0;35;0;0;0;3;47;2019-06-28;20:30:00;GER;Sven;Winter;Jonathan;Erdmann;Pedro Solberg/Vitor Felipe;Erdmann/Winter;104073.0;120551.0;21.0;18.0;21.0;16.0;;;1380.0;1260.0;;18.7;0.0;10.5;0.0;22.3;27.0;0;B;Erdmann/Winter
0;4;5022;7;22;7;3;41;3;3;0;0;37;2019-06-28;16:00:00;POL;Grzegorz;Fijalek;Michal;Bryl;Fijalek/Bryl;Abicha/Elgraoui;105042.0;137237.0;21.0;15.0;21.0;16.0;;;1189.0;141.0;;22.3;0.0;11.2;0.0;25.9;17.0;1;A;Fijalek/Bryl
0;4;5022;8;15;5;1;32;3;3;0;0;37;2019-06-28;16:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;Fijalek/Bryl;Abicha/Elgraoui;104911.0;150074.0;21.0;15.0;21.0;16.0;;;1189.0;141.0;;22.3;0.0;11.2;0.0;25.9;29.0;0;B;Abicha/Elgraoui
0;4;5022;1;22;2;1;41;5;5;0;0;33;2019-06-28;16:00:00;LAT;Martins;Plavins;Edgars;Tocs;Plavins/Tocs;Bergmann/Harms, Y.;125055.0;132877.0;21.0;19.0;21.0;16.0;;;1753.0;563.0;;22.3;0.0;11.2;0.0;25.9;22.0;1;A;Plavins/Tocs
0;4;5022;12;29;7;0;36;1;1;0;1;50;2019-06-28;16:00:00;GER;Yannick;Harms;Philipp Arne;Bergmann;Plavins/Tocs;Bergmann/Harms, Y.;104142.0;133228.0;21.0;19.0;21.0;16.0;;;1753.0;563.0;;22.3;0.0;11.2;0.0;25.9;32.0;0;B;Bergmann/Harms, Y.
0;4;5022;2;22;5;3;40;2;2;0;0;34;2019-06-28;15:00:00;RUS;Viacheslav;Krasilnikov;Oleg;Stoyanovskiy;Stoyanovskiy/Krasilnikov;Gottsu/Ageba;162769.0;140902.0;21.0;10.0;21.0;13.0;;;840.0;840.0;;22.3;0.0;9.4;0.0;24.5;26.0;1;A;Stoyanovskiy/Krasilnikov
0;4;5022;9;10;5;1;24;1;1;0;1;36;2019-06-28;15:00:00;JPN;Yuya;Ageba;Yusuke ;Ishijima;Stoyanovskiy/Krasilnikov;Gottsu/Ageba;141535.0;120749.0;21.0;10.0;21.0;13.0;;;840.0;840.0;;22.3;0.0;9.4;0.0;24.5;10.0;0;B;Gottsu/Ageba
0;4;5022;7;25;8;7;42;3;3;0;1;46;2019-06-28;16:00:00;AUT;Clemens;Doppler;Alexander;Horst;Doppler/Horst;Ranghieri/Caminati;101534.0;103677.0;21.0;18.0;21.0;15.0;;;1679.0;552.0;;22.3;0.0;11.2;0.0;25.9;12.0;1;A;Doppler/Horst
0;4;5022;5;19;2;1;36;3;3;0;5;36;2019-06-28;16:00:00;ITA;Alex;Ranghieri;Marco;Caminati;Doppler/Horst;Ranghieri/Caminati;132141.0;146353.0;21.0;18.0;21.0;15.0;;;1679.0;552.0;;22.3;0.0;11.2;0.0;25.9;21.0;0;B;Ranghieri/Caminati
0;4;5022;13;42;5;1;58;7;7;0;0;72;2019-06-28;18:00:00;QAT;Ahmed;Tijan;Cherif;Younousse;Cherif/Ahmed;Rossi/Carambula;144114.0;150379.0;19.0;21.0;21.0;14.0;18.0;16.0;1020.0;1500.0;840.0;21.3;0.0;11.2;0.0;24.8;45.0;1;A;Cherif/Ahmed
0;4;5022;10;33;3;0;51;6;6;0;0;74;2019-06-28;18:00:00;ITA;Adrian Ignacio;Carambula Raurich;Enrico;Rossi;Cherif/Ahmed;Rossi/Carambula;146488.0;146481.0;19.0;21.0;21.0;14.0;18.0;16.0;1020.0;1500.0;840.0;21.3;0.0;11.2;0.0;24.8;33.0;0;B;Rossi/Carambula
0;4;5022;6;21;11;1;32;3;3;0;5;41;2019-06-28;17:00:00;BEL;Dries;Koekelkoren;Tom;van Walle;Koekelkoren/van Walle;Perusic/Schweiner;137346.0;153790.0;18.0;21.0;11.0;21.0;;;1116.0;144.0;;22.0;0.0;10.7;0.0;26.3;11.0;0;A;Koekelkoren/van Walle
0;4;5022;5;18;3;5;40;1;1;0;1;34;2019-06-28;17:00:00;CZE;David;Schweiner;Ondrej;Perusic;Koekelkoren/van Walle;Perusic/Schweiner;132321.0;124756.0;18.0;21.0;11.0;21.0;;;1116.0;144.0;;22.0;0.0;10.7;0.0;26.3;17.0;1;B;Perusic/Schweiner
0;4;5022;2;27;10;5;41;0;0;0;0;39;2019-06-28;13:00:00;RUS;Konstantin;Semenov;Ilya;Leshukov;Semenov/Leshukov;Tamer/M. Essam;131860.0;143169.0;21.0;15.0;21.0;14.0;;;840.0;840.0;;21.1;0.0;8.2;0.0;26.3;15.0;1;A;Semenov/Leshukov
0;4;5022;6;16;4;1;30;1;1;0;0;36;2019-06-28;13:00:00;QAT;Tamer;Abdelrasoul;Assam Ahmed;Mahmoud;Semenov/Leshukov;Tamer/M. Essam;145123.0;145121.0;21.0;15.0;21.0;14.0;;;840.0;840.0;;21.1;0.0;8.2;0.0;26.3;31.0;0;B;Tamer/M. Essam
0;4;5022;9;36;2;0;54;7;7;0;0;55;2019-06-28;14:00:00;BRA;Álvaro;Morais Filho;Alison;Cerutti;Alison/Álvaro Filho;Allen/Slick;118267.0;120550.0;19.0;21.0;21.0;15.0;15.0;10.0;1200.0;1200.0;720.0;21.9;0.0;8.9;0.0;24.1;27.0;1;A;Alison/Álvaro Filho
0;4;5022;13;33;5;0;47;8;9;0;0;68;2019-06-28;14:00:00;USA;Stafford;Slick;William;Allen;Alison/Álvaro Filho;Allen/Slick;147688.0;138660.0;19.0;21.0;21.0;15.0;15.0;10.0;1200.0;1200.0;720.0;21.9;0.0;8.9;0.0;24.1;28.0;0;B;Allen/Slick
0;4;5022;8;39;10;3;56;4;4;0;0;58;2019-06-28;10:00:00;NED;Alexander;Brouwer;Robert;Meeuwsen;Brouwer/Meeuwsen;Saxton/O'Gorman;118317.0;119991.0;23.0;21.0;19.0;21.0;15.0;9.0;1200.0;1020.0;660.0;17.8;0.0;9.0;0.0;23.8;33.0;1;A;Brouwer/Meeuwsen
0;4;5022;7;26;8;3;52;2;2;0;0;53;2019-06-28;10:00:00;CAN;Grant;O'Gorman;Ben;Saxton;Brouwer/Meeuwsen;Saxton/O'Gorman;104994.0;132700.0;23.0;21.0;19.0;21.0;15.0;9.0;1200.0;1020.0;660.0;17.8;0.0;9.0;0.0;23.8;40.0;0;B;Saxton/O'Gorman
0;4;5022;8;23;5;0;41;8;8;0;0;48;2019-06-29;12:00:00;USA;Taylor;Crabb;Jacob;Gibb;Gibb/Crabb;Vieyto/Cairus;143446.0;145364.0;21.0;17.0;21.0;13.0;;;960.0;780.0;;25.6;0.0;6.7;0.0;20.9;25.0;1;A;Gibb/Crabb
0;4;5022;14;14;3;0;31;4;4;0;0;44;2019-06-29;12:00:00;URU;Marco;Cairus Lucarelli;Mauricio Sebastian;Vieyto Acosta;Gibb/Crabb;Vieyto/Cairus;104552.0;124881.0;21.0;17.0;21.0;13.0;;;960.0;780.0;;25.6;0.0;6.7;0.0;20.9;17.0;0;B;Vieyto/Cairus
0;4;5022;6;26;5;1;43;2;2;0;0;46;2019-06-29;12:00:00;POL;Bartosz;Łosiak;Piotr;Kantor;Kantor/Łosiak;Hudyakov/Velichko;132588.0;139166.0;21.0;10.0;23.0;21.0;;;780.0;1320.0;;25.6;0.0;6.7;0.0;20.9;26.0;1;A;Kantor/Łosiak
0;4;5022;14;20;3;0;32;3;3;0;1;51;2019-06-29;12:00:00;RUS;Igor;Velichko;Maksim;Hudyakov;Kantor/Łosiak;Hudyakov/Velichko;122847.0;122846.0;21.0;10.0;23.0;21.0;;;780.0;1320.0;;25.6;0.0;6.7;0.0;20.9;20.0;0;B;Hudyakov/Velichko
0;4;5022;3;22;1;10;40;1;1;0;0;32;2019-06-29;19:00:00;ITA;Daniele;Lupo;Paolo;Nicolai;Nicolai/Lupo;Soares/Nguvo;104354.0;146657.0;21.0;12.0;21.0;4.0;;;840.0;600.0;;27.5;0.0;3.9;0.0;7.6;32.0;1;A;Nicolai/Lupo
0;4;5022;9;11;1;0;18;0;0;0;0;39;2019-06-29;19:00:00;MOZ;Delcio;Soares;aldevino;Nguvo;Nicolai/Lupo;Soares/Nguvo;118194.0;120774.0;21.0;12.0;21.0;4.0;;;840.0;600.0;;27.5;0.0;3.9;0.0;7.6;12.0;0;B;Soares/Nguvo
0;4;5022;10;21;3;0;49;6;6;0;7;55;2019-06-29;19:15:00;BRA;George;Souto Maior Wanderley;Andre;Loyola Stein;Andre/George;Seidl, R./Waller;123528.0;139640.0;21.0;19.0;13.0;21.0;16.0;14.0;1080.0;960.0;1260.0;27.5;0.0;3.9;0.0;7.6;23.0;1;A;Andre/George
0;4;5022;20;34;7;7;55;3;3;0;0;69;2019-06-29;19:15:00;AUT;Philipp;Waller;Robin;Seidl;Andre/George;Seidl, R./Waller;147009.0;142889.0;21.0;19.0;13.0;21.0;16.0;14.0;1080.0;960.0;1260.0;27.5;0.0;3.9;0.0;7.6;34.0;0;B;Seidl, R./Waller
0;4;5022;6;25;4;1;46;5;6;0;0;45;2019-06-29;15:00:00;ESP;Adrián;Gavira Collado;Pablo;Herrera Allepuz;Herrera/Gavira;Tigrito/Charly;103311.0;116710.0;21.0;17.0;26.0;24.0;;;1200.0;1560.0;;28.2;0.0;1.8;0.0;14.0;31.0;1;A;Herrera/Gavira
0;4;5022;12;27;6;2;42;2;2;0;0;56;2019-06-29;15:00:00;VEN;Jose Gregorio;Gomez;Carlos;Rangel;Herrera/Gavira;Tigrito/Charly;141872.0;138080.0;21.0;17.0;26.0;24.0;;;1200.0;1560.0;;28.2;0.0;1.8;0.0;14.0;29.0;0;B;Tigrito/Charly
0;4;5022;10;41;10;4;57;3;3;0;2;66;2019-06-29;14:00:00;BRA;Bruno;Oscar Schmidt;Evandro;Gonçalves Oliveira Júnior;Evandro/Bruno Schmidt;Durant/Schumann;133285.0;117474.0;19.0;21.0;21.0;15.0;18.0;16.0;1260.0;1200.0;1200.0;27.5;0.0;2.1;0.0;14.8;29.0;1;A;Evandro/Bruno Schmidt
0;4;5022;6;28;3;2;52;1;1;0;3;55;2019-06-29;14:00:00;AUS;Cole;Durant;Damien;Schumann;Evandro/Bruno Schmidt;Durant/Schumann;125173.0;132055.0;19.0;21.0;21.0;15.0;18.0;16.0;1260.0;1200.0;1200.0;27.5;0.0;2.1;0.0;14.8;41.0;0;B;Durant/Schumann
0;4;5022;12;17;2;0;32;4;4;0;1;48;2019-06-29;18:00:00;CHI;Esteban;Grimalt;Marco;Grimalt;Grimalt M./Grimalt E.;Ehlers/Flüggen;125329.0;134415.0;17.0;21.0;14.0;21.0;;;1260.0;1200.0;;28.8;0.0;1.9;0.0;10.1;27.0;0;A;Grimalt M./Grimalt E.
0;4;5022;7;24;6;1;41;4;4;0;0;49;2019-06-29;18:00:00;GER;Lars;Flüggen;Nils;Ehlers;Grimalt M./Grimalt E.;Ehlers/Flüggen;156567.0;120763.0;17.0;21.0;14.0;21.0;;;1260.0;1200.0;;28.8;0.0;1.9;0.0;10.1;18.0;1;B;Ehlers/Flüggen
0;4;5022;12;27;2;3;40;2;2;0;0;57;2019-06-29;18:00:00;RUS;Taras;Myskiv;Nikita;Liamin;Liamin/Myskiv;Ontiveros/Virgen;103945.0;104509.0;18.0;21.0;21.0;23.0;;;1020.0;1200.0;;28.8;0.0;1.9;0.0;10.1;31.0;0;A;Liamin/Myskiv
0;4;5022;4;30;4;0;43;5;5;0;0;51;2019-06-29;18:00:00;MEX;Rodolfo Lombardo;Ontiveros;Juan Ramón;Virgen Pulido ;Liamin/Myskiv;Ontiveros/Virgen;147531.0;145647.0;18.0;21.0;21.0;23.0;;;1020.0;1200.0;;28.8;0.0;1.9;0.0;10.1;30.0;1;B;Ontiveros/Virgen
0;4;5022;2;30;3;0;40;4;4;0;0;46;2019-06-29;13:00:00;LAT;Aleksandrs;Samoilovs;Janis;Smedins;Samoilovs/Smedins;Zavala/Lammel;104357.0;104449.0;21.0;15.0;21.0;15.0;;;960.0;960.0;;26.3;0.0;2.6;0.0;20.5;25.0;1;A;Samoilovs/Smedins
0;4;5022;9;24;2;0;32;2;2;0;0;53;2019-06-29;13:00:00;CHI;Gaspar Lammel;Romo;Ignacio Alejandro ;Zavala Vuletich;Samoilovs/Smedins;Zavala/Lammel;161899.0;161784.0;21.0;15.0;21.0;15.0;;;960.0;960.0;;26.3;0.0;2.6;0.0;20.5;31.0;0;B;Zavala/Lammel
0;4;5022;16;11;6;0;38;6;6;0;0;43;2019-06-29;14:00:00;CAN;Samuel;Schachter;Sam;Pedlow;Pedlow/Schachter;Heidrich/Gerson;143640.0;132521.0;19.0;21.0;18.0;21.0;;;1200.0;1140.0;;27.5;0.0;2.1;0.0;14.8;11.0;0;A;Pedlow/Schachter
0;4;5022;16;20;10;0;41;8;8;0;0;51;2019-06-29;14:00:00;SUI;Mirco;Gerson;Adrian;Heidrich;Pedlow/Schachter;Heidrich/Gerson;120043.0;120717.0;19.0;21.0;18.0;21.0;;;1200.0;1140.0;;27.5;0.0;2.1;0.0;14.8;20.0;1;B;Heidrich/Gerson
0;4;5022;6;23;5;4;40;8;8;0;1;41;2019-06-29;13:00:00;GER;Julius;Thole;Clemens;Wickler;Thole J./Wickler;Kavalo/Ntagengwa;155136.0;142106.0;21.0;10.0;21.0;15.0;;;960.0;1320.0;;26.3;0.0;2.6;0.0;20.5;23.0;1;A;Thole J./Wickler
0;4;5022;14;12;1;1;27;2;2;0;4;44;2019-06-29;13:00:00;RWA;Akumunto Patrick;Kavalo;Olivier;Ntagengwa;Thole J./Wickler;Kavalo/Ntagengwa;147665.0;139387.0;21.0;10.0;21.0;15.0;;;960.0;1320.0;;26.3;0.0;2.6;0.0;20.5;13.0;0;B;Kavalo/Ntagengwa
0;4;5022;5;10;1;0;13;0;0;0;0;24;2019-06-29;13:00:00;USA;Trevor;Crabb;Tri;Bourne;Bourne/Crabb Tr.;Salemi B. /A.Vakili;119736.0;147689.0;13.0;21.0;21.0;16.0;15.0;9.0;960.0;1080.0;660.0;26.3;0.0;2.6;0.0;20.5;15.0;1;A;Bourne/Crabb Tr.
0;4;5022;2;13;1;2;21;3;3;0;0;22;2019-06-29;13:00:00;IRI;Arash;Vakili;Bahman;Salemiinjehboroun;Bourne/Crabb Tr.;Salemi B. /A.Vakili;145447.0;155519.0;13.0;21.0;21.0;16.0;15.0;9.0;960.0;1080.0;660.0;26.3;0.0;2.6;0.0;20.5;10.0;0;B;Salemi B. /A.Vakili
0;4;5022;8;19;3;1;41;5;5;0;1;34;2019-06-30;17:00:00;NOR;Christian Sandlie;Sørum;Anders Berntsen;Mol;Mol, A./Sørum, C.;Erdmann/Winter;116660.0;147930.0;21.0;18.0;21.0;16.0;;;1320.0;1140.0;;23.1;0.0;24.8;0.0;52.2;11.0;1;A;Mol, A./Sørum, C.
0;4;5022;12;22;9;1;35;2;3;0;1;44;2019-06-30;17:00:00;GER;Sven;Winter;Jonathan;Erdmann;Mol, A./Sørum, C.;Erdmann/Winter;143192.0;137127.0;21.0;18.0;21.0;16.0;;;1320.0;1140.0;;23.1;0.0;24.8;0.0;52.2;14.0;0;B;Erdmann/Winter
0;4;5022;4;23;4;1;41;1;2;0;0;35;2019-06-30;17:00:00;BRA;Pedro;Solberg;Vitor;Gonçalves Felipe;Pedro Solberg/Vitor Felipe;Gonzalez/Reyes;148569.0;164066.0;21.0;12.0;21.0;16.0;;;900.0;960.0;;23.1;0.0;24.8;0.0;52.2;26.0;1;A;Pedro Solberg/Vitor Felipe
0;4;5022;10;18;4;0;28;3;3;0;1;47;2019-06-30;17:00:00;CUB;Luis Enrique ;Reyes Rodriguez;Sergio Reynaldo;Gonzalez Bayard;Pedro Solberg/Vitor Felipe;Gonzalez/Reyes;104073.0;120551.0;21.0;12.0;21.0;16.0;;;900.0;960.0;;23.1;0.0;24.8;0.0;52.2;19.0;0;B;Gonzalez/Reyes
0;4;5022;5;29;8;4;51;6;6;0;4;49;2019-06-30;13:00:00;POL;Grzegorz;Fijalek;Michal;Bryl;Fijalek/Bryl;Bergmann/Harms, Y.;125055.0;132877.0;21.0;17.0;16.0;21.0;15.0;9.0;1260.0;1440.0;720.0;33.9;0.0;24.0;0.0;47.5;30.0;1;A;Fijalek/Bryl
0;4;5022;10;27;8;4;48;3;3;0;4;52;2019-06-30;13:00:00;GER;Philipp Arne;Bergmann;Yannick;Harms;Fijalek/Bryl;Bergmann/Harms, Y.;105042.0;137237.0;21.0;17.0;16.0;21.0;15.0;9.0;1260.0;1440.0;720.0;33.9;0.0;24.0;0.0;47.5;30.0;0;B;Bergmann/Harms, Y.
0;4;5022;6;28;1;3;40;2;2;0;0;46;2019-06-30;13:00:00;LAT;Martins;Plavins;Edgars;Tocs;Plavins/Tocs;Abicha/Elgraoui;104911.0;150074.0;21.0;11.0;21.0;15.0;;;780.0;1080.0;;33.9;0.0;24.0;0.0;47.5;32.0;1;A;Plavins/Tocs
0;4;5022;7;17;3;0;28;0;0;0;0;47;2019-06-30;13:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;Plavins/Tocs;Abicha/Elgraoui;104142.0;133228.0;21.0;11.0;21.0;15.0;;;780.0;1080.0;;33.9;0.0;24.0;0.0;47.5;19.0;0;B;Abicha/Elgraoui
0;4;5022;4;22;5;1;41;3;3;0;2;36;2019-06-29;16:00:00;RUS;Viacheslav;Krasilnikov;Oleg;Stoyanovskiy;Stoyanovskiy/Krasilnikov;Ranghieri/Caminati;141535.0;120749.0;21.0;16.0;21.0;18.0;;;1080.0;1140.0;;28.7;0.0;1.8;0.0;13.0;23.0;1;A;Stoyanovskiy/Krasilnikov
0;4;5022;9;22;7;3;35;2;2;0;1;49;2019-06-29;16:00:00;ITA;Alex;Ranghieri;Marco;Caminati;Stoyanovskiy/Krasilnikov;Ranghieri/Caminati;132141.0;146353.0;21.0;16.0;21.0;18.0;;;1080.0;1140.0;;28.7;0.0;1.8;0.0;13.0;25.0;0;B;Ranghieri/Caminati
0;4;5022;3;24;4;5;41;2;2;0;0;39;2019-06-29;14:00:00;AUT;Alexander;Horst;Clemens;Doppler;Doppler/Horst;Gottsu/Ageba;101534.0;103677.0;21.0;12.0;21.0;17.0;;;960.0;1020.0;;27.5;0.0;2.1;0.0;14.8;22.0;1;A;Doppler/Horst
0;4;5022;9;18;2;3;30;1;1;0;0;45;2019-06-29;14:00:00;JPN;Yuya;Ageba;Yusuke ;Ishijima;Doppler/Horst;Gottsu/Ageba;162769.0;140902.0;21.0;12.0;21.0;17.0;;;960.0;1020.0;;27.5;0.0;2.1;0.0;14.8;31.0;0;B;Gottsu/Ageba
0;4;5022;8;40;3;1;56;3;3;0;5;63;2019-06-29;17:00:00;QAT;Ahmed;Tijan;Cherif;Younousse;Cherif/Ahmed;Perusic/Schweiner;137346.0;153790.0;18.0;21.0;21.0;13.0;18.0;16.0;1380.0;1020.0;960.0;28.9;0.0;1.8;0.0;11.5;40.0;1;A;Cherif/Ahmed
0;4;5022;10;33;5;5;51;4;4;0;1;65;2019-06-29;17:00:00;CZE;David;Schweiner;Ondrej;Perusic;Cherif/Ahmed;Perusic/Schweiner;146488.0;146481.0;18.0;21.0;21.0;13.0;18.0;16.0;1380.0;1020.0;960.0;28.9;0.0;1.8;0.0;11.5;34.0;0;B;Perusic/Schweiner
0;4;5022;12;34;6;1;51;3;3;0;0;66;2019-06-29;18:00:00;BEL;Dries;Koekelkoren;Tom;van Walle;Koekelkoren/van Walle;Rossi/Carambula;144114.0;150379.0;22.0;20.0;18.0;21.0;10.0;15.0;1200.0;1200.0;660.0;28.8;0.0;1.9;0.0;10.1;36.0;0;A;Koekelkoren/van Walle
0;4;5022;11;37;3;1;55;8;8;0;0;65;2019-06-29;18:00:00;ITA;Adrian Ignacio;Carambula Raurich;Enrico;Rossi;Koekelkoren/van Walle;Rossi/Carambula;132321.0;124756.0;22.0;20.0;18.0;21.0;10.0;15.0;1200.0;1200.0;660.0;28.8;0.0;1.9;0.0;10.1;38.0;1;B;Rossi/Carambula
0;4;5022;10;33;3;2;59;5;6;0;3;59;2019-06-30;16:00:00;RUS;Konstantin;Semenov;Ilya;Leshukov;Semenov/Leshukov;Allen/Slick;131860.0;143169.0;21.0;13.0;25.0;27.0;12.0;15.0;840.0;1260.0;660.0;25.4;0.0;27.3;0.0;59.4;39.0;0;A;Semenov/Leshukov
0;4;5022;13;39;7;3;54;2;2;0;2;67;2019-06-30;16:00:00;USA;Stafford;Slick;William;Allen;Semenov/Leshukov;Allen/Slick;147688.0;138660.0;21.0;13.0;25.0;27.0;12.0;15.0;840.0;1260.0;660.0;25.4;0.0;27.3;0.0;59.4;36.0;1;B;Allen/Slick
0;4;5022;6;25;4;4;41;3;3;0;0;41;2019-06-30;16:00:00;BRA;Álvaro;Morais Filho;Alison;Cerutti;Alison/Álvaro Filho;Tamer/M. Essam;118267.0;120550.0;21.0;16.0;21.0;8.0;;;1140.0;840.0;;25.4;0.0;27.3;0.0;59.4;14.0;1;A;Alison/Álvaro Filho
0;4;5022;9;13;3;1;25;3;3;0;0;40;2019-06-30;16:00:00;QAT;Assam Ahmed;Mahmoud;Tamer;Abdelrasoul;Alison/Álvaro Filho;Tamer/M. Essam;145123.0;145121.0;21.0;16.0;21.0;8.0;;;1140.0;840.0;;25.4;0.0;27.3;0.0;59.4;30.0;0;B;Tamer/M. Essam
0;4;5022;9;18;6;0;36;4;4;0;0;51;2019-06-30;19:15:00;USA;Nicholas;Lucena;Philip;Dalhausser;Dalhausser/Lucena;Saxton/O'Gorman;105143.0;116602.0;16.0;21.0;19.0;21.0;;;1140.0;1440.0;;20.4;0.0;20.2;0.0;39.6;25.0;0;A;Dalhausser/Lucena
0;4;5022;9;25;5;0;40;4;4;0;0;50;2019-06-30;19:15:00;CAN;Grant;O'Gorman;Ben;Saxton;Dalhausser/Lucena;Saxton/O'Gorman;104994.0;132700.0;16.0;21.0;19.0;21.0;;;1140.0;1440.0;;20.4;0.0;20.2;0.0;39.6;20.0;1;B;Saxton/O'Gorman
0;4;5022;10;25;7;0;39;5;5;0;5;42;2019-06-30;19:00:00;NED;Alexander;Brouwer;Robert;Meeuwsen;Brouwer/Meeuwsen;Azaad/Capogrosso N.;118317.0;119991.0;20.0;22.0;19.0;21.0;;;1020.0;1080.0;;20.4;0.0;20.2;0.0;39.6;21.0;0;A;Brouwer/Meeuwsen
0;4;5022;8;20;4;5;43;8;8;0;0;40;2019-06-30;19:00:00;ARG;Julian Amado;Azaad;Nicolás;Capogrosso N.;Brouwer/Meeuwsen;Azaad/Capogrosso N.;134713.0;145990.0;20.0;22.0;19.0;21.0;;;1020.0;1080.0;;20.4;0.0;20.2;0.0;39.6;27.0;1;B;Azaad/Capogrosso N.
0;4;5022;5;24;4;0;42;2;2;0;1;41;2019-06-30;18:00:00;USA;Taylor;Crabb;Jacob;Gibb;Gibb/Crabb;Hudyakov/Velichko;132588.0;139166.0;21.0;15.0;21.0;14.0;;;960.0;960.0;;21.8;0.0;19.9;0.0;46.8;25.0;1;A;Gibb/Crabb
0;4;5022;12;18;5;1;29;2;2;0;0;50;2019-06-30;18:00:00;RUS;Maksim;Hudyakov;Igor;Velichko;Gibb/Crabb;Hudyakov/Velichko;104552.0;124881.0;21.0;15.0;21.0;14.0;;;960.0;960.0;;21.8;0.0;19.9;0.0;46.8;19.0;0;B;Hudyakov/Velichko
0;4;5022;5;30;11;2;41;2;2;0;0;49;2019-06-30;17:00:00;POL;Bartosz;Łosiak;Piotr;Kantor;Kantor/Łosiak;Vieyto/Cairus;143446.0;145364.0;21.0;16.0;21.0;15.0;;;960.0;960.0;;23.1;0.0;24.8;0.0;52.2;34.0;1;A;Kantor/Łosiak
0;4;5022;6;14;2;1;32;4;4;0;0;37;2019-06-30;17:00:00;URU;Marco;Cairus Lucarelli;Mauricio Sebastian;Vieyto Acosta;Kantor/Łosiak;Vieyto/Cairus;122847.0;122846.0;21.0;16.0;21.0;15.0;;;960.0;960.0;;23.1;0.0;24.8;0.0;52.2;15.0;0;B;Vieyto/Cairus
0;4;5022;3;20;7;2;41;5;5;0;0;38;2019-06-30;15:00:00;ITA;Daniele;Lupo;Paolo;Nicolai;Nicolai/Lupo;Seidl, R./Waller;123528.0;139640.0;21.0;15.0;21.0;13.0;;;1020.0;900.0;;27.2;0.0;31.1;0.0;60.5;24.0;1;A;Nicolai/Lupo
0;4;5022;12;18;6;0;29;1;1;0;0;43;2019-06-30;15:00:00;AUT;Philipp;Waller;Robin;Seidl;Nicolai/Lupo;Seidl, R./Waller;118194.0;120774.0;21.0;15.0;21.0;13.0;;;1020.0;900.0;;27.2;0.0;31.1;0.0;60.5;18.0;0;B;Seidl, R./Waller
0;4;5022;4;21;3;4;40;6;6;0;0;33;2019-06-30;15:00:00;BRA;George;Souto Maior Wanderley;Andre;Loyola Stein;Andre/George;Soares/Nguvo;104354.0;146657.0;21.0;13.0;21.0;11.0;;;840.0;780.0;;27.2;0.0;31.1;0.0;60.5;25.0;1;A;Andre/George
0;4;5022;11;15;6;0;26;0;0;0;0;40;2019-06-30;15:00:00;MOZ;Delcio;Soares;aldevino;Nguvo;Andre/George;Soares/Nguvo;147009.0;142889.0;21.0;13.0;21.0;11.0;;;840.0;780.0;;27.2;0.0;31.1;0.0;60.5;17.0;0;B;Soares/Nguvo
0;4;5022;5;24;7;2;40;7;7;0;0;42;2019-07-01;14:00:00;ESP;Adrián;Gavira Collado;Pablo;Herrera Allepuz;Herrera/Gavira;Durant/Schumann;103311.0;116710.0;21.0;18.0;21.0;19.0;;;1080.0;1140.0;;23.5;0.0;27.8;0.0;53.3;11.0;1;A;Herrera/Gavira
0;4;5022;11;24;2;2;38;2;2;0;0;43;2019-07-01;14:00:00;AUS;Damien;Schumann;Cole;Durant;Herrera/Gavira;Durant/Schumann;125173.0;132055.0;21.0;18.0;21.0;19.0;;;1080.0;1140.0;;23.5;0.0;27.8;0.0;53.3;22.0;0;B;Durant/Schumann
