@PositionInEntry;@Rank;@EarnedPointsTeam;@EarningsTotalTeam;Gender_x;Type;SpikeFault;SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;SpikeTotal;@LocalDate;@LocalTime;FederationCode_y;FirstName;LastName;FirstName2;LastName2;@DurationSet1;@DurationSet2;@DurationSet3;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;Team1;Team2;@DurationSet3_indicator
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;51;11;28;3;5;50;1;4;26;2;55;2023-04-28;17:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;943.0;1135.0;741.0;22.2;0.1;1.9;0.1;15.5;22.0;0;Andressa/Vitoria;Brunner/Hüberli;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;14;43;3;1;54;2;10;32;3;68;2023-04-14;09:30:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1076.0;1203.0;741.0;25.7;0.0;7.2;0.0;7.9;18.0;1;Andressa/Vitoria;Paulikiene/Raupelyte;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;8;24;4;2;37;2;7;18;3;48;2023-04-14;14:30:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1063.0;1201.0;;26.3;0.0;15.3;0.0;19.8;18.0;0;Andressa/Vitoria;Harward/Kolinske;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;3;25;9;3;43;7;15;21;3;48;2023-04-15;16:30:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1140.0;1153.0;;24.5;0.0;28.5;0.0;44.6;17.0;1;Andressa/Vitoria;Sliwka/Wachowicz;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;12;27;5;2;42;5;13;31;1;66;2023-04-16;10:30:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1310.0;1584.0;;24.1;0.0;12.5;0.0;16.9;17.0;0;Andressa/Vitoria;Tainá/Victoria;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;8;42;3;2;56;2;9;41;2;74;2023-04-16;14:30:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1099.0;874.0;655.0;24.0;0.0;13.5;0.0;19.4;18.0;1;Andressa/Vitoria;Paulikiene/Raupelyte;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;6;31;5;4;55;5;9;30;5;64;2023-06-16;10:40:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;972.0;1235.0;699.0;22.9;0.0;5.4;0.0;17.3;27.0;1;Andressa/Vitoria;Flint/Scoles;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;8;21;3;2;35;2;13;13;3;41;2023-06-16;17:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;960.0;956.0;;23.5;0.0;20.8;0.0;37.8;15.0;0;Andressa/Vitoria;Anastasija/Tina;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;10;32;5;3;50;4;15;29;0;69;2023-06-17;14:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1206.0;978.0;725.0;20.2;0.0;10.1;0.0;29.5;22.0;1;Andressa/Vitoria;Kraft/Stockman;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;9;20;3;5;37;3;11;15;4;38;2023-06-17;18:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1096.0;1113.0;;18.1;0.8;19.9;0.8;33.1;15.0;0;Andressa/Vitoria;Esmée/Zoé;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;10;46;7;2;62;3;14;26;4;68;2023-07-14;09:20:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1079.0;1389.0;976.0;21.5;0.0;13.2;0.0;26.3;28.0;1;Andressa/Vitoria;Hermannova/Stochlova;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;5;25;2;6;42;2;11;20;1;44;2023-07-14;13:30:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1039.0;1213.0;;23.3;0.0;21.4;0.0;40.0;15.0;1;Andressa/Vitoria;X. Y. Xia/Xue;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;9;27;2;2;51;5;16;26;2;56;2023-07-15;09:00:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1029.0;1187.0;654.0;20.0;0.1;14.3;0.1;30.2;18.0;1;Andressa/Vitoria;Klinger D./Klinger R.;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;8;28;4;3;42;6;7;28;1;53;2023-07-15;16:00:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1177.0;1199.0;;21.5;0.0;22.7;0.0;44.3;21.0;1;Andressa/Vitoria;Placette/Richard;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;8;37;10;2;51;4;11;20;1;63;2023-07-16;10:00:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1065.0;1101.0;679.0;21.4;0.0;17.8;0.0;34.9;21.0;1;Andressa/Vitoria;Agatha/Rebecca;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;9;21;1;2;33;1;8;24;1;51;2023-07-16;15:00:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1362.0;1144.0;;22.1;0.0;28.3;0.0;51.5;21.0;0;Andressa/Vitoria;Barbara/Carol;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;12;29;3;5;51;3;11;39;2;68;2023-07-21;10:40:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;966.0;1107.0;837.0;23.2;0.0;8.5;0.0;19.4;25.0;1;Andressa/Vitoria;Sliwka/Wachowicz;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;16;34;4;4;53;3;16;26;1;71;2023-07-21;16:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1316.0;1066.0;816.0;25.1;0.0;9.0;0.0;22.3;19.0;0;Andressa/Vitoria;Lippmann/Ludwig;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;52;19;32;4;4;51;1;1;11;2;67;2023-07-22;12:00:00;BRA;Andressa;Cavalcanti Ramalho;Vitoria;De Souza Rodrigues;1098.0;1028.0;814.0;24.9;0.0;4.8;0.0;16.6;25.0;0;Andressa/Vitoria;Kotnik/Lovsin, T.;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;4;12;32;2;2;50;3;18;32;3;64;2023-10-07;14:30:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;988.0;1006.0;949.0;18.3;0.0;23.2;0.0;42.5;16.0;1;Andressa/Vitoria;Paulikiene/Raupelyte;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;4;4;32;3;5;49;4;17;22;2;46;2023-10-08;19:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;840.0;1462.0;;14.0;0.0;12.5;0.0;20.2;17.0;1;Andressa/Vitoria;Akiko/Yurika;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;4;8;24;1;0;29;0;4;22;0;53;2023-10-09;14:30:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1017.0;1007.0;;20.7;0.6;14.1;0.6;36.7;25.0;0;Andressa/Vitoria;Brasher/Nuss;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;4;9;40;5;2;60;0;15;29;3;68;2023-10-11;14:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1382.0;1373.0;805.0;20.5;0.0;22.5;0.0;43.6;25.0;0;Andressa/Vitoria;Cannon/Kraft;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;51;10;38;9;0;56;1;7;37;3;65;2023-11-23;14:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;995.0;1244.0;653.0;29.7;0.0;18.1;0.0;39.2;28.0;1;Andressa/Vitoria;Lippmann/Ludwig;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;51;10;38;7;0;52;0;3;38;5;71;2023-11-24;09:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1062.0;1154.0;936.0;30.8;0.0;15.9;0.0;36.0;25.0;0;Andressa/Vitoria;Tainá/Victoria;1
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;51;5;18;4;0;32;1;5;25;4;48;2023-11-24;14:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;953.0;1013.0;;29.5;0.0;17.2;0.0;37.8;20.0;0;Andressa/Vitoria;Brasher/Nuss;0
10.137931034482758;8.74074074074074;503.2592592592592;496666.6666666667;1;51;7;30;6;1;44;1;8;29;2;62;2023-11-25;10:00:00;BRA;Vitoria;De Souza Rodrigues;Andressa;Cavalcanti Ramalho;1380.0;1444.0;;30.8;0.0;16.2;0.0;36.7;22.0;0;Andressa/Vitoria;Schoon/Stam;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;2;23;9;3;41;3;3;0;0;40;2019-06-29;16:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1200.0;960.0;;28.7;0.0;1.8;0.0;13.0;27.0;1;Anouk/Mäder;Tillmann/Van de Velde;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;13;26;3;2;52;5;5;0;0;54;2019-06-30;14:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1200.0;1140.0;660.0;31.2;0.0;30.1;0.0;57.6;28.0;1;Anouk/Mäder;Bansley/Brandie;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;4;18;2;6;40;7;7;0;4;28;2019-07-02;14:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;780.0;840.0;;18.0;0.0;29.2;0.0;56.2;19.0;1;Anouk/Mäder;C. Bausero/Rotti;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;17;37;6;5;58;5;5;0;0;75;2019-07-03;16:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1320.0;1140.0;900.0;16.9;0.0;24.2;0.0;46.8;34.0;1;Anouk/Mäder;Körtzinger/Schneider;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;13;29;4;1;47;2;2;0;3;64;2019-07-04;14:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1200.0;1440.0;720.0;18.9;0.1;23.4;0.1;45.0;27.0;0;Anouk/Mäder;Clancy/Mariafe;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;33;10;32;6;6;52;3;4;0;3;59;2019-09-06;19:05:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1080.0;1080.0;900.0;20.8;0.0;4.8;0.0;7.9;24.0;1;Anouk/Mäder;Anastasija/Tina;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;33;8;38;5;3;52;6;13;0;3;62;2019-09-07;13:20:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1260.0;1080.0;780.0;25.8;0.0;16.1;0.0;23.4;15.0;1;Anouk/Mäder;Elsa/Liliana;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;33;11;27;3;1;35;1;1;0;3;55;2019-09-07;19:20:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1500.0;1260.0;;21.1;0.0;6.6;0.0;15.8;28.0;0;Anouk/Mäder;Kozuch/Ludwig;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;33;12;30;1;5;54;6;14;0;5;56;2019-09-08;17:50:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1260.0;1320.0;960.0;24.5;0.0;18.7;0.0;41.4;9.0;0;Anouk/Mäder;Ana Patrícia/Rebecca;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;5;0;35;2;7;65;6;6;19;0;91;2021-07-24;17:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;900.0;1380.0;720.0;28.0;0.2;14.0;0.2;20.9;0.0;1;Anouk/Mäder;Borger/Sude;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;5;0;27;5;2;49;3;3;28;0;89;2021-07-26;21:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1320.0;1320.0;;24.2;0.3;11.5;0.3;22.3;0.0;1;Anouk/Mäder;Schoon/Stam;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;5;0;24;7;6;49;0;0;11;0;77;2021-07-29;10:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1020.0;1560.0;;29.6;0.0;26.6;0.0;41.8;0.0;0;Anouk/Mäder;Melissa/Pavan;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;5;0;41;6;5;74;4;4;16;0;108;2021-08-01;18:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;960.0;1320.0;1500.0;27.0;0.0;23.4;0.0;35.6;0.0;1;Anouk/Mäder;Brunner/Hüberli;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;5;0;33;5;4;63;5;5;22;0;103;2021-08-03;10:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1500.0;1380.0;1080.0;30.2;0.1;26.4;0.1;41.8;0.0;1;Anouk/Mäder;Ana Patrícia/Rebecca;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;5;0;16;5;1;30;0;0;9;0;51;2021-08-05;09:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1080.0;1080.0;;29.6;0.0;9.0;0.0;20.5;0.0;0;Anouk/Mäder;Alix/April;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;5;0;21;4;2;47;4;4;14;0;62;2021-08-06;10:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1320.0;1260.0;;31.0;0.0;11.3;0.0;24.5;0.0;1;Anouk/Mäder;Anastasija/Tina;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;6;20;2;1;28;1;1;0;4;38;2022-03-24;09:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;960.0;1140.0;;26.4;0.0;5.4;0.0;15.1;21.0;0;Anouk/Mäder;Cheng/Flint;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;10;23;5;3;35;1;1;0;1;53;2022-03-24;18:30:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;960.0;1200.0;;20.1;0.0;10.6;0.0;23.8;23.0;0;Anouk/Mäder;Rebecca/Talita;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;3;25;7;3;41;6;6;0;0;36;2022-03-25;14:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;960.0;960.0;;23.3;0.0;16.3;0.0;32.8;12.0;1;Anouk/Mäder;Fernanda/Maria Antonelli;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;14;27;6;3;51;6;6;0;2;58;2022-03-17;11:30:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1200.0;1200.0;900.0;21.1;0.0;12.5;0.0;28.8;30.0;1;Anouk/Mäder;Esmée/Zoé;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;1;24;4;3;41;3;3;0;1;35;2022-03-17;18:30:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;840.0;360.0;;15.9;0.0;4.5;0.0;23.0;26.0;1;Anouk/Mäder;Hughes/Kolinske;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;16;34;7;1;53;0;0;0;2;60;2022-03-18;14:30:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1140.0;1200.0;1020.0;22.2;0.0;8.6;0.0;24.1;34.0;0;Anouk/Mäder;Hegeile/Taiana Lima;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;8;39;6;4;54;1;1;0;1;68;2022-05-26;12:40:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1200.0;1320.0;780.0;20.1;0.0;22.8;0.0;41.4;41.0;0;Anouk/Mäder;Hughes/Kolinske;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;10;41;10;6;60;4;4;0;0;71;2022-05-27;08:30:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1320.0;1320.0;1020.0;16.9;0.0;24.3;0.0;43.6;47.0;1;Anouk/Mäder;Müller/Tillmann;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;4;24;4;1;41;3;3;0;0;44;2022-05-27;16:30:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1200.0;1440.0;;12.9;0.8;6.9;0.8;29.9;26.0;1;Anouk/Mäder;Melissa/Pavan;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;6;36;8;1;51;2;2;0;0;51;2022-05-28;10:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1020.0;1680.0;;14.7;0.1;22.3;0.1;43.6;31.0;1;Anouk/Mäder;Schoon/Stam;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;7;22;4;2;37;1;1;0;3;46;2022-05-28;15:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1200.0;1080.0;;15.5;0.1;20.7;0.1;41.0;23.0;0;Anouk/Mäder;Rebecca/Talita;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;6;23;2;1;35;1;1;0;2;45;2022-05-29;12:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1080.0;1320.0;;15.5;0.2;2.1;0.2;13.3;24.0;0;Anouk/Mäder;Brunner/Hüberli;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;11;35;10;4;52;1;1;0;2;60;2022-05-06;08:50:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1080.0;1140.0;900.0;36.4;0.0;23.6;0.0;38.2;25.0;1;Anouk/Mäder;Dormann/Harnett;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;8;30;10;0;40;2;2;0;1;49;2022-05-06;17:30:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;960.0;1080.0;;29.5;0.0;21.3;0.0;32.8;31.0;1;Anouk/Mäder;Megan/Nicole;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;6;23;6;4;41;2;2;0;3;37;2022-05-07;10:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1200.0;1260.0;;32.4;0.0;18.7;0.0;32.8;20.0;1;Anouk/Mäder;Hermannova/Stochlova;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;3;18;6;2;34;1;1;0;5;38;2022-05-07;17:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1020.0;1200.0;;29.5;0.0;22.7;0.0;32.8;28.0;0;Anouk/Mäder;Clancy/Mariafe;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;4;33;5;0;41;2;2;0;1;59;2022-06-02;12:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1260.0;1140.0;;15.2;0.0;25.0;0.0;54.7;33.0;1;Anouk/Mäder;Cheng/Flint;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;9;28;7;2;41;2;6;0;1;61;2022-06-02;18:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1380.0;1020.0;;14.1;1.5;17.1;1.5;43.9;27.0;0;Anouk/Mäder;Brasher/Nuss;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;7;30;5;2;46;5;11;0;1;60;2022-06-03;10:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1560.0;1080.0;;14.3;0.1;18.3;0.1;39.2;21.0;1;Anouk/Mäder;Hegeile/Taiana Lima;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;2;25;9;2;42;1;1;0;5;52;2022-06-04;11:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;780.0;1080.0;600.0;14.7;0.2;13.2;0.2;28.1;26.0;0;Anouk/Mäder;Ana Patrícia/Duda;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;4;24;7;1;41;4;4;0;2;41;2022-06-10;09:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1080.0;1440.0;;24.0;0.0;25.6;0.0;50.0;25.0;1;Anouk/Mäder;Ishii/Mizoe;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;3;25;7;10;41;2;2;0;0;33;2022-06-11;10:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;960.0;840.0;;28.0;0.0;11.9;0.0;27.7;10.0;1;Anouk/Mäder;Mahassine/Zeroual;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;7;26;7;1;41;4;4;0;1;39;2022-06-12;09:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1140.0;1080.0;;27.4;0.0;11.3;0.0;25.6;17.0;1;Anouk/Mäder;Anastasija/Tina;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;7;40;6;2;54;2;2;0;2;62;2022-06-15;19:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1260.0;1260.0;780.0;25.7;0.0;8.9;0.0;24.1;31.0;1;Anouk/Mäder;Esmée/Zoé;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;7;28;5;4;45;6;6;0;4;41;2022-06-16;19:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1260.0;960.0;;27.5;0.0;9.7;0.0;23.4;16.0;1;Anouk/Mäder;Anastasija/Tina;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;10;27;5;2;41;1;1;0;1;52;2022-06-17;12:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1200.0;1260.0;;33.3;0.0;13.2;0.0;29.2;19.0;1;Anouk/Mäder;Hughes/Kolinske;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;11;20;6;1;34;1;2;0;1;50;2022-06-18;16:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1260.0;1260.0;;31.1;0.0;12.1;0.0;26.3;24.0;0;Anouk/Mäder;Ana Patrícia/Duda;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;4;3;18;4;4;33;2;2;0;0;28;2022-06-19;16:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1080.0;1920.0;;30.2;0.0;16.0;0.0;35.6;18.0;1;Anouk/Mäder;Müller/Tillmann;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;3;23;3;1;40;6;14;18;2;39;2023-04-27;09:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1062.0;1150.0;;24.7;0.0;5.5;0.0;18.0;15.0;1;Anouk/Mäder;Esmée/Zoé;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;6;30;7;1;41;1;4;18;2;45;2023-04-27;17:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1155.0;1144.0;;22.4;0.0;6.1;0.0;13.0;14.0;1;Anouk/Mäder;Schoon/Stam;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;14;28;5;1;44;6;11;23;1;63;2023-04-28;13:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1029.0;1330.0;860.0;22.9;0.9;11.6;0.9;29.2;20.0;0;Anouk/Mäder;Barbara/Carol;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;12;39;2;1;52;2;9;25;3;64;2023-04-29;10:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1199.0;1014.0;1097.0;25.8;0.0;2.6;0.0;18.7;25.0;1;Anouk/Mäder;X. Y. Xia/Xue;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;12;19;5;0;28;2;6;21;0;45;2023-04-29;15:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;877.0;1034.0;;27.2;0.0;9.1;0.0;20.2;13.0;0;Anouk/Mäder;Ana Patrícia/Duda;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;7;31;2;7;52;5;15;16;1;51;2023-06-01;11:50:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;874.0;1261.0;897.0;22.6;0.0;5.6;0.0;16.9;22.0;1;Anouk/Mäder;Gottardi/Menegatti;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;4;24;5;6;41;1;6;19;4;36;2023-06-02;08:30:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1153.0;1074.0;;16.7;0.0;12.3;0.0;25.9;18.0;1;Anouk/Mäder;Schoon/Stam;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;8;21;5;2;30;2;7;14;3;44;2023-06-02;16:30:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;821.0;1214.0;;19.5;0.0;19.6;0.0;37.4;10.0;0;Anouk/Mäder;Müller/Tillmann;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;13;35;5;2;56;8;21;25;2;66;2023-06-03;10:00:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1334.0;1371.0;945.0;14.9;0.0;21.6;0.0;41.8;19.0;1;Anouk/Mäder;Hermannova/Stochlova;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;11;20;8;0;31;1;2;17;4;42;2023-06-03;14:30:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;971.0;951.0;;17.6;0.0;20.1;0.0;40.7;12.0;0;Anouk/Mäder;Cannon/Sponcil;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;6;29;5;7;46;2;7;14;2;44;2023-06-16;09:50:00;SUI;Anouk;Vergé-Dépré;Joana;Mäder;1403.0;877.0;;22.1;0.0;2.2;0.0;15.5;20.0;1;Anouk/Mäder;Brailko/Namike;0
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;10;24;6;4;50;8;14;21;11;52;2023-06-16;16:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1112.0;1186.0;686.0;24.5;0.0;19.5;0.0;37.1;18.0;0;Anouk/Mäder;Esmée/Zoé;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;52;12;37;5;5;49;1;8;35;6;73;2023-06-17;13:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1142.0;1095.0;798.0;22.1;0.0;11.5;0.0;27.0;22.0;0;Anouk/Mäder;Tainá/Victoria;1
10.857142857142858;8.802469135802468;422.41975308641975;609135.8024691358;1;51;14;29;10;7;46;0;7;23;4;61;2023-07-06;11:00:00;SUI;Joana;Mäder;Anouk;Vergé-Dépré;1043.0;1341.0;675.0;17.9;0.0;6.0;0.0;28.8;10.0;0;Anouk/Mäder;Clancy/Mariafe;1
